3.843520019531250000e+03
3.943409423828125000e+03
3.836741210937500000e+03
3.857717529296875000e+03
3.845194580078125000e+03
4.076632568359375000e+03
4.025248291015625000e+03
4.030847900390625000e+03
4.035296386718750000e+03
3.678924560546875000e+03
3.687365478515625000e+03
3.661301025390625000e+03
3.552953125000000000e+03
3.706052246093750000e+03
3.630675292968750000e+03
3.655006835937500000e+03
3.678563964843750000e+03
3.657839355468750000e+03
3.728568359375000000e+03
3.601013671875000000e+03
3.576032470703125000e+03
3.604577148437500000e+03
3.585123046875000000e+03
3.600865478515625000e+03
3.599765869140625000e+03
3.602460449218750000e+03
3.583965820312500000e+03
3.470450439453125000e+03
3.448116943359375000e+03
3.486181640625000000e+03
3.457792724609375000e+03
3.487945312500000000e+03
3.521060791015625000e+03
3.464013427734375000e+03
3.459154052734375000e+03
3.466357421875000000e+03
3.413767822265625000e+03
3.399471679687500000e+03
3.666780273437500000e+03
3.671203613281250000e+03
3.690188232421875000e+03
3.648430664062500000e+03
3.653528564453125000e+03
3.632070556640625000e+03
3.616880859375000000e+03
3.620810791015625000e+03
3.629787597656250000e+03
3.673836181640625000e+03
3.915714355468750000e+03
3.947094482421875000e+03
3.999820556640625000e+03
3.954118164062500000e+03
4.005526611328125000e+03
4.142526855468750000e+03
3.810427490234375000e+03
3.882696289062500000e+03
3.854357910156250000e+03
3.851047363281250000e+03
3.854785400390625000e+03
3.859583740234375000e+03
3.864415039062500000e+03
3.847175781250000000e+03
3.761557128906250000e+03
3.896375000000000000e+03
3.903942626953125000e+03
3.911484375000000000e+03
3.901131591796875000e+03
3.963313720703125000e+03
3.951599853515625000e+03
3.905227294921875000e+03
3.909156250000000000e+03
3.906717285156250000e+03
3.924369140625000000e+03
3.960911132812500000e+03
4.048725830078125000e+03
4.025229003906250000e+03
4.032507324218750000e+03
4.071190185546875000e+03
4.087476318359375000e+03
4.029326904296875000e+03
4.023968261718750000e+03
4.035826416015625000e+03
4.022168212890625000e+03
3.963070556640625000e+03
3.985080810546875000e+03
4.087066162109375000e+03
4.069107177734375000e+03
4.098374511718750000e+03
4.106660156250000000e+03
4.105404296875000000e+03
4.158183105468750000e+03
4.879877929687500000e+03
4.973021972656250000e+03
4.922798828125000000e+03
5.036681152343750000e+03
5.059817382812500000e+03
5.198896972656250000e+03
5.289770996093750000e+03
5.204958496093750000e+03
5.324551757812500000e+03
5.064487792968750000e+03
5.089539062500000000e+03
5.096586425781250000e+03
5.167722167968750000e+03
5.067108398437500000e+03
5.235559570312500000e+03
5.251937988281250000e+03
5.298385742187500000e+03
5.303812500000000000e+03
5.337886230468750000e+03
5.314531250000000000e+03
5.399365234375000000e+03
5.572362304687500000e+03
5.464866699218750000e+03
5.210515625000000000e+03
5.279348144531250000e+03
5.268291015625000000e+03
5.285139160156250000e+03
5.247352539062500000e+03
5.350726562500000000e+03
5.402697265625000000e+03
5.505283691406250000e+03
5.768289550781250000e+03
5.831167480468750000e+03
5.795708496093750000e+03
5.746807128906250000e+03
5.829501464843750000e+03
5.982457519531250000e+03
6.174528808593750000e+03
6.378849121093750000e+03
7.204771484375000000e+03
6.972371582031250000e+03
7.814915039062500000e+03
7.994416015625000000e+03
8.205167968750000000e+03
7.884909179687500000e+03
7.343895507812500000e+03
7.271208007812500000e+03
8.197689453125000000e+03
7.978309082031250000e+03
7.963327636718750000e+03
7.680066406250000000e+03
7.881846679687500000e+03
7.987371582031250000e+03
8.052543945312500000e+03
8.673215820312500000e+03
8.805778320312500000e+03
8.719961914062500000e+03
8.659487304687500000e+03
8.319472656250000000e+03
8.574501953125000000e+03
8.564016601562500000e+03
8.742958007812500000e+03
8.208995117187500000e+03
7.707770996093750000e+03
7.824231445312500000e+03
7.822023437500000000e+03
8.043951171875000000e+03
7.954127929687500000e+03
